URL,Date,Headline,Content,Portal
https://www.thedailystar.net/country/sirajganj-munshiganj-road-accident-6-killed-1785286,"Aug 14, 2019",10 killed in road crashes in 4 districts,"At least 10 people were killed and 24 others were injured in separate road accidents in Bogura, Natore, Sirajganj and Munshiganj districts since the day before Eid.
Of the deceased, three were killed in a road accident in Bogura, one was killed in Natore, four including a journalist and his wife were killed in two separate accidents in Sirajganj while two were killed in separate accidents in Munshiganj, our Bogura, Natore, Pabna and Munshiganj correspondents report.
For all latest news, follow The Daily Star's Google News channel.
In Bogura, three persons were killed and 20 others injured as two buses collided head-on in Shahjahanpur upazila this noon.
The deceased are: a bus driver and two passengers Ranu Begum, 45, and her husband Md Khairul Islam of Rangpur Sadar upazila, reports our Bogura correspondent quoting police.
A Rangpur-bound bus of Shyamoli Paribahan and a Dhaka-bound bus of Ahad Paribahan collided head-on at Aria Bazar area in the upazila around 1:45pm, leaving the three persons dead on the spot and 20 others injured, said Kajal Nandi, a sub-inspector of Kundarhat Highway Police Outpost, quoting locals.
On information, police and fire service officials went to the spot and rescued the injured and recovered the bodies of the deceased, the SI said.
The injured were taken to Bogura Shaheed Ziaur Rahman Medical College and Hospital for treatment, the police official also said, adding that several of them were in critical condition.
In Natore, a pickup-van of police crashed with a private car, leaving the driver of the car dead and three police officials injured this morning.
The incident took place on Bonpara-Hatikumrul highway in Boraigram upazila of Natore around 8:00am, reports our Natore correspondent quoting Dilip Kumar Das, officer-in-charge of Boraigram Police Station.
The deceased was identified as Shahjahan Ali, 50, of Munshiganj.
Additional Superintendent of Boraigram Circle Harun-Or-Rashid, his bodyguard Ibrahim Hossain, and pickup-van driver Mobarok Hossain were injured in the accident and are being treated at Natore Sadar Hospital, the OC added. 
In Sirajganj, Rafikul Islam, 50, a reporter of a Bogura-based newspaper, and his wife Morsheda Khatun, 45, were killed when a bus hit their three-wheeler on Sirajganj-Bogura highway in Raiganj upazila of the district on Sunday morning, said Panchanand Sarkar, officer-in-charge of Raiganj Police Station.
The driver of the three-wheeler was also injured in the accident, the OC said, adding that police seized the bus and detained its driver and helper from the spot.
In another incident, two motorcycle riders – Mithun Kumar, 32, and Saidur Rahman, 35, -- were killed as a speedy bus hit them on Eid day (Monday) at Chandaikona area of the upazila around 7:00pm, the OC also said.
Police seized the bus but its driver and helper managed to flee, he added.  
In Munshiganj, an elderly man, Abu Taher, 70, was killed after a car ran him over on Dhaka-Chattogram highway in Gazaria upazila on Monday afternoon, said Sergeant Jatin Bhakta of Bhaber Char Highway Police Outpost, adding that the car fled the scene immediately after the accident.
At the same spot, a woman, Rezia Begum, 45, was ran over by a bus of Tisha Paribahan around 7:45pm on Monday and was left dead on the spot, the police official said.
Police seized the bus but its driver managed to flee, he added.",Dailystar
https://www.thedailystar.net/country/news/3-killed-narayanganj-road-crash-1776214,"Jul 24, 2019",3 killed in Narayanganj road crash,"Three persons were killed and eight others were injured in a road accident involving a pick-up van and a human haulier in Rupganj upazila of Narayanganj this evening. 
The deceased were identified as Rabbi, Shahabuddin, and Jahangir, all of them were day labourers aged between 25-35 years, reports our Narayanganj correspondent quoting police.
For all latest news, follow The Daily Star's Google News channel.
The identities of the injured could not be known immediately. 
The incident took place around 7:00pm when the Kachpur-bound pick-up van collided with the human haulier coming from the opposite direction at Borab area on Dhaka-Sylhet highway in the upazila, leaving the three men dead on the spot, witnesses said. 
The injured were rescued and sent to Dhaka Medical College Hospital (DMCH) for treatment, said Sub-Inspector Abdus Samaad of Kachpur Highway Police Station said.
The bodies of the deceased have been sent to Narayanganj General Hospital morgue for autopsy, he also said.
The pick-up van has been seized, the official added.",Dailystar
https://www.thedailystar.net/city/news/cop-injured-road-crash-dies-dmch-1772290,"Jul 16, 2019",Cop injured in road crash dies at DMCH,"Golam Kibria. Photo: Collected
A traffic sergeant who was hit by a covered van in Barishal yesterday has succumbed to his injuries at Dhaka Medical College Hospital.
Deceased Golam Kibria, 32, hailing from Patuakhali, was a traffic sergeant of Barishal Metropolitan Police (BMP).
For all latest news, follow The Daily Star's Google News channel.
He was injured when a covered van of Jamuna Group hit him on Barishal-Patuakhali highway yesterday, our Barishal correspondent reports quoting Habibur Rahman Khan, deputy commissioner (headquarter) of Barisal Metropolitan Police.
He signaled the van to stop around 12:15pm on the highway, but it tried to flee the scene ignoring the signal, DC Habibur said.
He started to chase the van, but it hit him, leaving him injured critically, the DC added.
Golam Kibria was taken to Barishal Sher-e-Bangla Medical College Hospital after he was hit by a covered van on Monday, July 15, 2019. Photo: STAR
The injured official was taken to Barisal Sher-e Bangla Medical College Hospital (SBMCH) immediately, said Nurul Islam, officer-in-charge of Kotwali Police Station.
The victim was sent to Dhaka Medical College Hospital, said Baqir Hossain around 5:30pm yesterday, director of the Barishal hospital.
Police later seized the van and its driver, Abdul Jalil Shikdar, from Nachity area of Barishal, said Abudul Malek, a duty officer of Barisal Bandar Police Station.
A murder case was filed against the driver, he said.
 ",Dailystar
https://www.thedailystar.net/backpage/minister-obaidul-quader-says-road-crashes-25526-killed-last-10-yrs-1756183,"Jun 13, 2019","Road Crashes 25,526 killed in last 10 yrs","A total 25,526 people got killed while 19,763 suffered injuries in road accidents over the past decade, Road Transport and Bridges Minister Obaidul Quader said yesterday.
On an average, 2,500 people die every year in road accidents across the country, Quader said in a scripted answer to a query of Harunur Rashid, BNP lawmaker in Chapainawabganj-3 constituency, in parliament.
For all latest news, follow The Daily Star's Google News channel.
The minister noted that it was not the job of his ministry to keep records of cases filed over road accidents.
In reply to another query from the BNP lawmaker, Quader said, “There is a specific format to record road accidents. Police, Bangladesh Road Transport Authority, and the Accident Research Institute under BUET are doing the job.”
While detailing on the causes of road accidents, Quader said they usually occur due to lack of awareness among road users.
Unskilled drivers, tendency to violate law, lack of implementation of law, unfit vehicles, tendency to overtake and overload vehicles are some of the main causes, he added.
 ",Dailystar
https://www.thedailystar.net/country/news/eid-journey-142-killed-countrywide-road-crashes-1754962,"Jun 10, 2019",Eid journey: 142 killed countrywide in road crashes,"At least 142 people were killed and 324 others injured in different road accidents across the country including capital Dhaka from May 30 to June 9, according to a study report.
The National Committee to Protect Shipping, Roads and Railways (NCPSRR) unveiled the figures of the causalities in a press statement today.
For all latest news, follow The Daily Star's Google News channel.
The NCPSRR report said around 95 accidents took place on the roads and highways across the country at a time when as holidaymakers travelled to their near and dear ones for celebrating holy Eid-ul-Fitr and returned home after Eid.
Based on the reports published in different print, electronic and online news portals, the NCPSRR has prepared the report, the press release said.
The NCPSRR found six factors as the main causes of the road accidents during the Eid journey.
The factors are: reckless driving, carelessness of drivers, their fatigue, negligence of police in discharging their duty, violation of the traffic rules, and plying of large number of motorcycles and three-wheelers on the roads and highways.  ",Dailystar
https://www.thedailystar.net/country/news/6-killed-faridpur-bus-hits-tree-1753468,"Jun 5, 2019",Road crashes kill 14 on Eid day,"At least 14 people were killed and 44 others injured in separate road accidents in Faridpur, Lalmonirhat, Jhenidah, Tangail and Narsingdi districts today.
In Faridpur, four people were killed and 23 others injured as a bus hit a roadside tree on Dhaka-Khulna highway at Dhuldi in Sadar upazila around 6:45am, reports our local correspondent.
For all latest news, follow The Daily Star's Google News channel.
“A Chuadanga-bound bus of AK Travels hit a tree beside the road after its driver lost control over the steering, leaving four people dead on the spot and 23 others injured,” said Joynul Islam, a sub-inspector of Karimpur Highway Police Station.
“The injured were taken to Faridpur Medical College Hospital for treatment,” the SI said.
One of the deceased was identified as Md Malek, 55, of Jessore, while the other three could not be identified immediately.
Kamoda Proshad Shah, superintendent of Faridpur Medical College Hospital, said, “23 people are now undergoing treatment at the hospital. We are trying our best for the treatment of the injured.”
Police seized the bus, SI Joynul said. 
In Lalmonirhat, three were killed and four injured as a pickup van fell into a ditch beside the Rangpur-Kurigram highway at Barobari area in Sadar upazila around 8:00am, reports our local correspondent quoting police.
“The Kurigram-bound pickup van from Bogura was moving at a high speed on the road but the driver lost control on steering and fell into a roadside ditch, leaving three people dead on the spot and four others including the driver critically injured, said Nur Alam, a sub-inspector oat Lalmonirhat Sadar Police Station.
The injured were rescued and admitted to Rangpur Medical College Hospital, the SI said.
The identities of the deceased could not be known immediately.
“We recovered the bodies and the pickup van,” SI Nur Alam added.
In Jhenidah, two motorcyclists were killed and another person was injured after their motorcycle hit a roadside tree at Khalispur in Kotchandpur upazila around 9:30am, UNB reports quoting Pradip Kumar Mondol, sub-officer of Kotchandpur Fire Service Station.
The deceased were identified as Bipul Hossain, 20, and Rana, 13.
Injured Firoz Hossain has been undergoing treatment at Jashore Medical College Hospital, the official added.
In Tangail, two youths were killed and six others injured when a pick-up van collided head-on with a bus on Bangabandhu bridge east link road at Salla in Kalihati upazila around 2:00pm, Mosharaf Hossain, officer-in-charge of Bangabandhu Bridge East Police Station told our local correspondent.
Identities of the deceased could not be known immediately.
In Narsingdi, three people were killed and 10 others injured in two separate road accidents on the Dhaka-Sylhet highway, our Brahmanbaria correspondent reports.
Two of the deceased were identified as Mamun Mia, 20, son of Abdul Latif Mia of Bahadurpur village under Ashuganj upazila of Brahmanbaria, and Abdur Razzak, 28, son of Taleb Mia of Algi village in Narsingdi's Madhabdi.
A Brahmanbaria-bound bus named Tisha coming from Dhaka lost control and collided head-on with a local bus, killing Mamun on the spot, Abu Taher Dewan, officer-in-charge of Madhobi Police Station, said.
Abdur Razzak died after being taken to a local hospital. Seven people were also injured in the accident.
In another incident, an unidentified person was killed and three others injured when a Sylhet-bound bus from Dhaka rammed a CNG-run auto-rickshaw, said Hafizur Rahman, in-charge of Itkhola highway police outpost.",Dailystar
https://www.thedailystar.net/frontpage/news/19-die-roads-1752643,"Jun 3, 2019",19 die on roads,"At least 19 people, including a child, were killed and 12 others injured in road accidents in four districts yesterday.
As Eid-ul-Fitr is just a few days away, almost all the highways have heavy traffic.
For all latest news, follow The Daily Star's Google News channel.
Of the dead, nine were in Sirajganj, seven in Sunamganj, two in Gazipur and one was in Natore.
Meanwhile, a non-government organisation -- National Committee to Protect Shipping, Roads and Railways (NCPSRR) -- yesterday said 1,890 people were killed and 3,543 others wounded in 1,792 road accidents in the first five months of this year across the country.
The mangled human haulier after it collided head-on with a bus in Sirajganj. The accident left nine people dead. Photo: Star
In a press release, the NCPSRR said it got the figures after monitoring reports of 22 national dailies, 10 regional newspapers, and eight online news portals and news agencies.
NCPSRR General Secretary Ashis Kumar Dey in the release said they had identified 10 major reasons behind the rampant accidents.
The reasons include unhealthy competition among drivers, reckless driving, drivers and helpers running buses on contract, employing drivers without proper or no licence, lack of pedestrians’ awareness, and overloading and illegally overtaking.
Besides, driving for a long time without breaks, poor law enforcement regarding unfit vehicles, violation of traffic rules, increase in motorcycles and three-wheelers numbers on roads and highways, and carrying of passengers and goods in locally made motorised vehicles were also mentioned.
In Sirajganj yesterday, nine people were killed and three others injured as a bus heading for Pabna carrying homegoers collided head-on with a human haulier, locally known as laguna, in Boalia Bridge area under Ullapara upazila around 1:00pm.
The human haulier was on the wrong side of the road when the bus hit it at speed, said Dewan Kawshik Ahmed, officer-in-charge of Ullapara Police Station.
The human haulier fell into a roadside ditch. Eight of its passengers died on the spot and another one on the way to Sirajganj General Hospital, said the police official.
Eight of the dead were identified as Nur Islam, 45, Md Akhter, 42, Rezaul Karim, 35, Abdul Mannan, 45, Md Ali, 25, Sabuj, aged around 35, Joynuddin, 42, and Ahmadul, 22, of Ullapara upazila. The identity of the other could not be known im-mediately.
The injured were undergoing treatment at different hospitals, the OC added.
In Sunamganj, seven people were killed and five others wounded as a bus heading for Dhaka crashed into a laguna in Ganiganj area of Dakshin Sunamganj upazila early yesterday.
All the dead were laguna passengers. Six died on the scene while another died on the way to Sylhet MAG Osmani Medical College Hospital, said Harunur Rashid Chowdhury, OC of Dakshin Sunamganj Police Station.
The dead were human haulier driver Noman Miah, 24, Sagar Ahmed, 15, Milon Miah, 16, Afzal Miah, 17, Rimendra Chandra Das, 22, Fazlul Karim, 30, and Shipon Kumar Saha, 33.
After the head-on collision, both the vehicles plunged into a roadside ditch, said the OC.
Newton Das Talukder, a local fire service official, said, “We think both the vehicles were running at high speed and drivers were probably feeling drowsy. These two factors might cause the accident.”
In Gazipur, two siblings died when their motorcycle hit a roadside tree in Tetulia Bypass area under Kapasia upazila. The rider was trying to let a bus overtake them.
The victims were Sobhan, 45, and Khorsed Alam, 30, of Phulbaria village in the upazila.
Quoting witnesses, victims’ father Abdur Rashid said the two went for Eid shopping at Kapasia Bazar. When they were returning home, their motorbike hit a roadside tree.
Both were critically wounded and they were rushed to Kapasia Upazila Health Complex where on-duty doctors declared them dead, he added.
In Natore, eight-year-old girl Mariya Tasnim, daughter of Abdul Jalil, died on the spot and four members of her family sustained injuries when a microbus carrying them hit a roadside tree at Mohisbhanga in Baraigram upazila around 11:00am yesterday.
Jalil, along with his family members, was going to his ancestral home at Bilbharat in Singra upazila to celebrate Eid, said Delwar Hossain, OC of Banpara Highway Police Station.
Our correspondents in Pabna, Sylhet, Gazipur and Natore contributed to this report.",Dailystar
https://www.thedailystar.net/frontpage/road-accident-cases-in-bangladesh-conviction-only-5pc-cases-1749403,"May 27, 2019",Road Accident Cases: Conviction in only 5pc cases,"Hours after Ataul Islam was crushed under the wheels of a bus on October 12 last year, his family filed a murder case against the driver hoping to get justice.
But Sub-inspector Riazul Islam got in the way.
For all latest news, follow The Daily Star's Google News channel.
Soon after getting the charge of investigation, he arranged a meeting with the victim’s family and the bus owner. Riazul subsequently forced the family to strike a deal with the bus owner to withdraw the case and go home with some money instead, alleged Shamim, the victim’s brother-in-law who filed the case with Pallabi police in the capital.
The police official brokered the deal even though the case was filed under two particular sections of the penal code that do not allow such out-of-court settlements. In court language, these cases are called non-compoundable.
The case was filed under section 279, which deals with rash driving, and 304 (B) that deals with causing death by rash or negligent driving, both considered serious crimes.
Even so, after five months of “investigation,” the IO submitted the final report along with a letter of set-tlement from the victim’s family in March this year. He also appealed to the court for the driver’s acquit-tal, showing him absconding.
But the court quickly spotted the violation of the law and rejected his report. It also instructed the Police Bureau of Investigation to take over the probe.   
In its observation, the court rebuked the IO for submitting the final report. “Investigation officers should demonstrate professional skills and act only in line with the law.”
The PBI has since reopened the investigation and arrested Md Jashim, the driver of the Achim Paribahan bus that killed Ataul, a garment worker, when he was crossing the road in Pallabi area.
Not all families are as lucky, however. Police and court sources said most road accident cases are set-tled outside the court, with police officers acting as middlemen.
A senior official at the Police Headquarters said only 4-5 percent road accident cases see conviction per year.
Last year, 2,609 accident cases were filed across the country, up from 2,562 the previous year.
Metropolitan Public Prosecutor Abdullah Abu said a large number of accident cases do not even reach the court.
“They are settled outside the court, resulting in a poor conviction rate. In other cases, the accused get acquitted because of faulty investigations,” he told The Daily Star last week.
TK 70,000 FOR A LIFE?
In Ataul’s case, bus owner Shukkur Mohamamd Khokon and his associates met Shamim, the complainant, after he filed the case. They then asked him to settle the matter in presence of police, said Md Ibrahim, a neighbour who was present at the time.
Inside the police station, the IO and the bus owner threatened him with consequences if he did not reach a compromise, said Sheikh Mohammad Alam, another neighbour present during the negotiation.
Pressured, Shamim said he would settle for Tk 5 lakh. But the bus owner boasted he could secure bail for the driver for only Tk 5,000 and offered Shamim Tk 50,000, witnesses said.
The IO intervened, and offered Tk 70,000 on behalf of the bus owner and compelled him to take the deal, said Rashida Begum, Ataul’s widow.
Rights activist Nur Khan Liton said such settlements in road accident cases had become very common as police did not act properly.
“Besides, the lengthy investigation process often renders victims and their families helpless. So they reach a compromise to get some financial benefit,” he added.
Asked, Sohel Rana, assistant inspector general (media) at the PHQ, said they instructed investigating officers to attach special importance to accident cases. “They are now more careful when dealing with accident cases.”
‘DID NOTHING, KNEW  NOTHING’
Bus driver Jashim is now in jail and the PBI is planning to submit the charge sheet in a month, but the police took no action against SI Riazul.
Contacted, he said he had nothing to do with the settlement.
“The complainant reached a compromise with the bus owner. Why would the police be involved in this when they have no benefit out of this?” said Riazul, still posted in Pallabi.
He kept mum when asked why he submitted a letter of compromise in a case filed under non-compoundable section.
Nazrul Islam, officer-in-charge of Pallabi Police Station, said he was yet to receive the court order, although the PBI received the same order on March 27, two days after the court issued it.
“We will definitely take necessary initiative after receiving the court order,” he added.
The Daily Star called the bus owner at least 30 times over the last one week, but he did not pick up the call. This paper also visited the Paribahan’s bus counter, but its employees declined to comment.",Dailystar
https://www.thedailystar.net/city/news/hc-directs-green-line-pay-russel-full-1743946,"May 15, 2019",HC directs Green Line to pay Russel in full,"Green Line Paribahan has been ordered to pay remainder of the Tk 45 lakh compensation to Russel Sarker, the man who lost a leg under a bus of the company back in April last year.
A High Court bench has ordered that the remainder of the compensation has to be paid within May 22. It warned of consequences to Green Line if the order is not carried out.
For all latest news, follow The Daily Star's Google News channel.
However, the bench said, if not in full, the company can pay any sum of money to Russel by this time. Notably, Green Line has already paid Tk 5 lakh of the Tk 45 lakh compensation.
The bench of FRM Nazmul Ahasan and KM Kamrul Kader came up with the order when Green Line sought more time for paying the full sum of compensation to Russel.
The company’s lawyer Advocate Md Ojiullah told the court that his client is sick and he needs more time to comply with the High Court’s existing order.
While adjourning today’s hearing, the bench fixed May 22 for passing further order.
Earlier on April 10, the Green Line Paribahan handed Tk 5 lakh to Russel who lost his left leg after a bus of the company ran him over in April last year.",Dailystar
https://www.thedailystar.net/country/road-accident-kills-aig-of-bangladesh-police-in-congo-1739452,"May 6, 2019",Bangladeshi police officer killed in Congo,"A Bangladeshi police officer has been killed in a road crash in Congo, police headquarters said today.
Rowshan Ara Begum, an additional inspector general of police, died during the crash that took place in capital Kinshasa on Sunday 6:30am local time.
For all latest news, follow The Daily Star's Google News channel.
It was a collision between a civilian lorry and the vehicle carrying her and others on the way to a Medal Parade of the Bangladesh Police Unit (BANFPU) that killed her on the spot.
The driver and two other passengers including Farzana, commander (SP), BANFPU, are safe, Md Sohel Rana, assistant inspector general at police headquarters, told The Daily Star.
Rowshan Ara Begum, ppm, ndc, joined police in February, 1988 and served in a variety of high-profile positions including Assistant Police Commissioner of the Accounts Section, Reserve Office, Traffic Division and Training Unit of Dhaka Metropolitan Police.
Due to her dedication and hard work, she was the first woman police officer in the Bangladesh Police given the responsibility of a Superintendent of Police (SP) at the district level.
Rowshan was an advocate of women’s rights and worked with communities, political leaders, journalists, and others to create awareness of violence against women and children, by championing women’s rights issues and combating human trafficking.
As recognition, she was awarded the Anannya award in 1999 given to an outstanding woman in Bangladesh from the national magazine, Anannya.
She left behind her husband, a daughter, her colleagues.
PM mourns the death of additional IGP Rowshan Ara
Prime Minister Sheikh Hasina on Monday expressed deep shock and sorrow at the death of additional IGP Rowshan Ara Begum who was killed in a road crash in Congo.
In a condolence message, the Prime Minister, who is now in London, prayed for the eternal salvation of the departed soul and expressed sympathy to the bereaved family.
 ",Dailystar
https://www.thedailystar.net/backpage/news/another-young-life-lost-road-1734931,"Apr 26, 2019",Another young life lost on road,"Fahmida Haque
She was on track to be an engineer and make her family’s dream come true. But her life was cut short by a road crash yesterday.
Fahmida Haque Labannya, 21, a third-year student of computer science and engineering department at Brac University, was killed after a pickup hit the motorcycle she was riding on from behind and ran over her, witnesses said.
For all latest news, follow The Daily Star's Google News channel.
The incident took place in front of National Institute of Cardiovascular Diseases in Sher-e-Bangla Nagar area around 11:15am while she was on the way to her university as the pillion passenger of a motorbike hired from the ride-sharing platform Uber.
Police identified the driver as one Suman, 23, who also got hurt in the incident and took primary treatment at the emergency section of nearby Shaheed Suhrawardy Medical College Hospital. But police could not find him there as he left the hospital before they arrived.
The tragic accident left the family in shock. Farhanul Haque Mridul, younger brother of Fahmida, said her sister left their Shyamoli residence around 10:30am.
“She had a dream. She was going to be a computer engineer soon,” said the lamenting mother of Fahmida.
Sohel Rana, an eyewitness of the incident, said the bike was on the middle of the street around 11:15am when a lorry hit the motorcycle.
 “No sooner had the girl fell on the road than the speedy vehicle ran over her head while fleeing the scene,” Sohel told The Daily Star.
Sub-Inspector Nurul Islam said he checked the footage of the CCTV cameras installed nearby but they did not cover the accident spot.
Nurul took the phone number of Suman from the hospital’s register. But his mobile phone was found switched off.
SI Nurul said the ride-sharing companies were providing passengers’ helmets only for the sake of traffic rules and to dodge the eyes of the law enforcers.
“The girl was wearing a helmet, but it was too thin to protect her,” the police officer said.
Jane Alam Munshi, officer-in-charge of Sher-e-Bangla Nagar Police Station, said police were trying to track the motorcyclist to know the details about the incident.
Hearing the news, many of her friends and university mates gathered at the hospital premises and asked how the roads would be made safer for commuters when deaths on road is unstoppable.
“Every time a young life is cut short, we start protesting. Is this how the things will go on?” asked a Brac University student.
The victim’s family demanded exemplary punishment of those involved in the incident.
The accident took place barely a month into the killing of university student Abrar Ahmed in a road crash that triggered massive protests over unsafe roads and poor traffic management.
ACCIDENTS TAKE MORE LIVES
In Chattogram, four day labourers were killed and two others were injured as a human haulier, locally known as Chander Gari, flipped over a roadside shanty in Rangunia upazila early yesterday.
The dead are Md Jafor, 35, Mohammad Riyad, 18, Md Nazim, 22, and Md Monaf, 52.
All of them were from Noakhali’s Hatiya upazila, said Imtiaz Bhuiyan, officer-in-charge of Rangunia Police Station.
Quoting locals, the OC said the driver of the wood-laden hauler lost his control over the wheels at around 4:00am and ran over a shanty beside the road where the workers were sleeping.
The victims used to work in a nearby brick kiln, the OC added.
The driver of the vehicle fled the scene immediately after the incident.
Police seized the vehicle, the OC said, adding that a case would be filed in this regard.
In a separate incident, a 12-year-old madrasa student was killed after being hit by a speedy car at Mirshahrai upazila in Chattogram yesterday evening.
The dead, Tabassum Maria, 12, was daughter of Kamal Uddin from the same upazila, said Assistant Sub-Inspector Alauddin Talukdar at Chattogram Medical College Hospital police outpost.
In Mymensingh, an old woman and her granddaughter were killed in a road accident at Kazir Shimla on Dhaka-Mymensingh highway in Trishal upazila on Wednesday night.
The victims were identified as Anwara Begum, 65, and her granddaughter Jannat, 7, of Khandakerbari at Kazirshimla in Trishal of Mymensingh.
Quoting locals, Md Azizur Rahman, officer-in-charge of Trishal Police Station, said the two died on the spot when a Mymensingh-bound bus hit them while they were crossing the highway around 8:00pm.
The driver fled the scene immediately after the incident, the OC said, adding that a case was lodged in this connection.",Dailystar
